,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery,HB_Cancertypes,Date_Cancertypes,Date_HB,Pandemic_cat_Cancertypes,Pandemic_cat_HB
3880,2019Q4,5,2,39,26,31,961,0.0,321700.0,0,0.0,0.0,51,312,439,2,5
3881,2019Q4,5,3,7,3,31,961,0.0,321700.0,0,0.0,0.0,52,313,439,3,5
3882,2019Q4,5,4,30,29,31,961,0.0,321700.0,0,0.0,0.0,53,314,439,4,5
3883,2019Q4,5,5,4,4,31,961,0.0,321700.0,0,0.0,0.0,54,315,439,5,5
3884,2019Q4,5,6,10,9,31,961,0.0,321700.0,0,0.0,0.0,55,316,439,6,5
3885,2019Q4,5,7,6,4,31,961,0.0,321700.0,0,0.0,0.0,56,317,439,7,5
3886,2019Q4,5,8,17,15,31,961,0.0,321700.0,0,0.0,0.0,57,318,439,8,5
3887,2019Q4,5,9,46,13,31,961,0.0,321700.0,0,0.0,0.0,58,319,439,9,5
3888,2019Q4,6,0,202,192,31,961,0.0,907580.0,0,0.0,0.0,59,310,440,0,6
3889,2019Q4,6,1,6,0,31,961,0.0,907580.0,0,0.0,0.0,60,311,440,1,6
3890,2019Q4,6,2,91,42,31,961,0.0,907580.0,0,0.0,0.0,61,312,440,2,6
3891,2019Q4,6,3,24,23,31,961,0.0,907580.0,0,0.0,0.0,62,313,440,3,6
3892,2019Q4,6,4,58,50,31,961,0.0,907580.0,0,0.0,0.0,63,314,440,4,6
3893,2019Q4,6,5,12,8,31,961,0.0,907580.0,0,0.0,0.0,64,315,440,5,6
3894,2019Q4,6,6,40,37,31,961,0.0,907580.0,0,0.0,0.0,65,316,440,6,6
3895,2019Q4,6,7,6,6,31,961,0.0,907580.0,0,0.0,0.0,66,317,440,7,6
3896,2019Q4,6,8,62,58,31,961,0.0,907580.0,0,0.0,0.0,67,318,440,8,6
3897,2019Q4,6,9,100,68,31,961,0.0,907580.0,0,0.0,0.0,68,319,440,9,6
3898,2019Q4,7,2,8,6,31,961,0.0,22270.0,0,0.0,0.0,70,312,441,2,7
3899,2019Q4,7,6,1,1,31,961,0.0,22270.0,0,0.0,0.0,131,316,441,6,7
3900,2019Q4,7,7,1,1,31,961,0.0,22270.0,0,0.0,0.0,132,317,441,7,7
3901,2019Q4,7,8,2,2,31,961,0.0,22270.0,0,0.0,0.0,71,318,441,8,7
3902,2019Q4,7,9,3,2,31,961,0.0,22270.0,0,0.0,0.0,72,319,441,9,7
3903,2019Q4,8,0,2,2,31,961,0.0,22920.0,0,0.0,0.0,73,310,442,0,8
3904,2019Q4,8,2,2,2,31,961,0.0,22920.0,0,0.0,0.0,74,312,442,2,8
3905,2019Q4,8,4,2,2,31,961,0.0,22920.0,0,0.0,0.0,75,314,442,4,8
3906,2019Q4,8,5,1,1,31,961,0.0,22920.0,0,0.0,0.0,76,315,442,5,8
3907,2019Q4,8,6,1,1,31,961,0.0,22920.0,0,0.0,0.0,77,316,442,6,8
3908,2019Q4,8,7,1,1,31,961,0.0,22920.0,0,0.0,0.0,126,317,442,7,8
3909,2019Q4,8,8,3,3,31,961,0.0,22920.0,0,0.0,0.0,78,318,442,8,8
3910,2019Q4,8,9,2,2,31,961,0.0,22920.0,0,0.0,0.0,79,319,442,9,8
3911,2019Q4,9,0,1,1,31,961,0.0,26720.0,0,0.0,0.0,136,310,443,0,9
3912,2019Q4,9,2,4,4,31,961,0.0,26720.0,0,0.0,0.0,80,312,443,2,9
3913,2019Q4,9,3,1,0,31,961,0.0,26720.0,0,0.0,0.0,127,313,443,3,9
3914,2019Q4,9,4,5,4,31,961,0.0,26720.0,0,0.0,0.0,81,314,443,4,9
3915,2019Q4,9,5,1,1,31,961,0.0,26720.0,0,0.0,0.0,134,315,443,5,9
3916,2019Q4,9,6,1,1,31,961,0.0,26720.0,0,0.0,0.0,135,316,443,6,9
3917,2019Q4,9,7,1,1,31,961,0.0,26720.0,0,0.0,0.0,128,317,443,7,9
3918,2019Q4,9,8,4,4,31,961,0.0,26720.0,0,0.0,0.0,82,318,443,8,9
3919,2019Q4,9,9,2,0,31,961,0.0,26720.0,0,0.0,0.0,83,319,443,9,9
3920,2019Q4,10,0,32,31,31,961,0.0,373550.0,0,0.0,0.0,84,310,444,0,10
3921,2019Q4,10,1,1,0,31,961,0.0,373550.0,0,0.0,0.0,85,311,444,1,10
3922,2019Q4,10,2,33,30,31,961,0.0,373550.0,0,0.0,0.0,86,312,444,2,10
3923,2019Q4,10,3,7,7,31,961,0.0,373550.0,0,0.0,0.0,87,313,444,3,10
3924,2019Q4,10,4,62,56,31,961,0.0,373550.0,0,0.0,0.0,88,314,444,4,10
3925,2019Q4,10,5,4,3,31,961,0.0,373550.0,0,0.0,0.0,89,315,444,5,10
3926,2019Q4,10,6,14,12,31,961,0.0,373550.0,0,0.0,0.0,90,316,444,6,10
3927,2019Q4,10,7,2,2,31,961,0.0,373550.0,0,0.0,0.0,91,317,444,7,10
3928,2019Q4,10,8,29,27,31,961,0.0,373550.0,0,0.0,0.0,92,318,444,8,10
3929,2019Q4,10,9,47,39,31,961,0.0,373550.0,0,0.0,0.0,93,319,444,9,10
3930,2019Q4,11,0,60,59,31,961,0.0,417470.0,0,0.0,0.0,94,310,445,0,11
3931,2019Q4,11,1,2,2,31,961,0.0,417470.0,0,0.0,0.0,95,311,445,1,11
3932,2019Q4,11,2,31,30,31,961,0.0,417470.0,0,0.0,0.0,96,312,445,2,11
3933,2019Q4,11,4,51,47,31,961,0.0,417470.0,0,0.0,0.0,98,314,445,4,11
3934,2019Q4,11,5,1,1,31,961,0.0,417470.0,0,0.0,0.0,99,315,445,5,11
3935,2019Q4,11,6,3,3,31,961,0.0,417470.0,0,0.0,0.0,100,316,445,6,11
3936,2019Q4,11,7,6,5,31,961,0.0,417470.0,0,0.0,0.0,101,317,445,7,11
3937,2019Q4,11,8,27,25,31,961,0.0,417470.0,0,0.0,0.0,102,318,445,8,11
3938,2019Q4,11,9,36,35,31,961,0.0,417470.0,0,0.0,0.0,103,319,445,9,11
3939,2019Q4,12,0,306,274,31,961,0.0,1183120.0,0,0.0,0.0,104,310,446,0,12
3940,2019Q4,12,1,14,14,31,961,0.0,1183120.0,0,0.0,0.0,105,311,446,1,12
3941,2019Q4,12,2,155,96,31,961,0.0,1183120.0,0,0.0,0.0,106,312,446,2,12
3942,2019Q4,12,3,47,33,31,961,0.0,1183120.0,0,0.0,0.0,107,313,446,3,12
3943,2019Q4,12,4,145,129,31,961,0.0,1183120.0,0,0.0,0.0,108,314,446,4,12
3944,2019Q4,12,5,29,27,31,961,0.0,1183120.0,0,0.0,0.0,109,315,446,5,12
3945,2019Q4,12,6,41,39,31,961,0.0,1183120.0,0,0.0,0.0,110,316,446,6,12
3946,2019Q4,12,7,20,20,31,961,0.0,1183120.0,0,0.0,0.0,111,317,446,7,12
3947,2019Q4,12,8,81,69,31,961,0.0,1183120.0,0,0.0,0.0,112,318,446,8,12
3948,2019Q4,12,9,189,110,31,961,0.0,1183120.0,0,0.0,0.0,113,319,446,9,12
3949,2019Q4,13,0,68,68,31,961,0.0,661900.0,0,0.0,0.0,114,310,447,0,13
3950,2019Q4,13,1,3,2,31,961,0.0,661900.0,0,0.0,0.0,115,311,447,1,13
3951,2019Q4,13,2,59,55,31,961,0.0,661900.0,0,0.0,0.0,116,312,447,2,13
3952,2019Q4,13,3,9,9,31,961,0.0,661900.0,0,0.0,0.0,117,313,447,3,13
3953,2019Q4,13,4,78,77,31,961,0.0,661900.0,0,0.0,0.0,118,314,447,4,13
3954,2019Q4,13,5,8,8,31,961,0.0,661900.0,0,0.0,0.0,119,315,447,5,13
3955,2019Q4,13,6,20,20,31,961,0.0,661900.0,0,0.0,0.0,120,316,447,6,13
3956,2019Q4,13,7,14,13,31,961,0.0,661900.0,0,0.0,0.0,121,317,447,7,13
3957,2019Q4,13,8,36,35,31,961,0.0,661900.0,0,0.0,0.0,122,318,447,8,13
3958,2019Q4,13,9,24,22,31,961,0.0,661900.0,0,0.0,0.0,123,319,447,9,13
3959,2020Q1,0,0,109,105,32,1024,0.0,367990.0,0,0.0,0.0,0,320,448,0,0
3960,2020Q1,0,1,4,1,32,1024,0.0,367990.0,0,0.0,0.0,1,321,448,1,0
3961,2020Q1,0,2,36,27,32,1024,0.0,367990.0,0,0.0,0.0,2,322,448,2,0
3962,2020Q1,0,3,8,8,32,1024,0.0,367990.0,0,0.0,0.0,3,323,448,3,0
3963,2020Q1,0,4,48,48,32,1024,0.0,367990.0,0,0.0,0.0,4,324,448,4,0
3964,2020Q1,0,5,6,4,32,1024,0.0,367990.0,0,0.0,0.0,5,325,448,5,0
3965,2020Q1,0,6,13,13,32,1024,0.0,367990.0,0,0.0,0.0,6,326,448,6,0
3966,2020Q1,0,7,3,3,32,1024,0.0,367990.0,0,0.0,0.0,7,327,448,7,0
3967,2020Q1,0,8,38,32,32,1024,0.0,367990.0,0,0.0,0.0,8,328,448,8,0
3968,2020Q1,0,9,42,42,32,1024,0.0,367990.0,0,0.0,0.0,9,329,448,9,0
3969,2020Q1,1,0,11,11,32,1024,0.0,115240.0,0,0.0,0.0,10,320,449,0,1
3970,2020Q1,1,1,1,1,32,1024,0.0,115240.0,0,0.0,0.0,11,321,449,1,1
3971,2020Q1,1,2,11,9,32,1024,0.0,115240.0,0,0.0,0.0,12,322,449,2,1
3972,2020Q1,1,3,4,4,32,1024,0.0,115240.0,0,0.0,0.0,13,323,449,3,1
3973,2020Q1,1,4,10,10,32,1024,0.0,115240.0,0,0.0,0.0,14,324,449,4,1
3974,2020Q1,1,5,5,5,32,1024,0.0,115240.0,0,0.0,0.0,15,325,449,5,1
3975,2020Q1,1,6,2,2,32,1024,0.0,115240.0,0,0.0,0.0,16,326,449,6,1
3976,2020Q1,1,7,4,4,32,1024,0.0,115240.0,0,0.0,0.0,17,327,449,7,1
3977,2020Q1,1,8,7,7,32,1024,0.0,115240.0,0,0.0,0.0,18,328,449,8,1
3978,2020Q1,1,9,8,7,32,1024,0.0,115240.0,0,0.0,0.0,19,329,449,9,1
3979,2020Q1,2,0,14,14,32,1024,0.0,148290.0,0,0.0,0.0,20,320,450,0,2
3980,2020Q1,2,2,21,19,32,1024,0.0,148290.0,0,0.0,0.0,21,322,450,2,2
3981,2020Q1,2,3,1,1,32,1024,0.0,148290.0,0,0.0,0.0,22,323,450,3,2
3982,2020Q1,2,4,23,23,32,1024,0.0,148290.0,0,0.0,0.0,23,324,450,4,2
3983,2020Q1,2,5,5,5,32,1024,0.0,148290.0,0,0.0,0.0,24,325,450,5,2
3984,2020Q1,2,7,2,2,32,1024,0.0,148290.0,0,0.0,0.0,26,327,450,7,2
3985,2020Q1,2,8,25,25,32,1024,0.0,148290.0,0,0.0,0.0,27,328,450,8,2
3986,2020Q1,2,9,21,14,32,1024,0.0,148290.0,0,0.0,0.0,28,329,450,9,2
3987,2020Q1,3,0,43,43,32,1024,0.0,305930.0,0,0.0,0.0,29,320,451,0,3
3988,2020Q1,3,1,2,2,32,1024,0.0,305930.0,0,0.0,0.0,30,321,451,1,3
3989,2020Q1,3,2,48,41,32,1024,0.0,305930.0,0,0.0,0.0,31,322,451,2,3
3990,2020Q1,3,3,8,8,32,1024,0.0,305930.0,0,0.0,0.0,32,323,451,3,3
3991,2020Q1,3,4,43,39,32,1024,0.0,305930.0,0,0.0,0.0,33,324,451,4,3
3992,2020Q1,3,5,14,14,32,1024,0.0,305930.0,0,0.0,0.0,34,325,451,5,3
3993,2020Q1,3,6,17,11,32,1024,0.0,305930.0,0,0.0,0.0,35,326,451,6,3
3994,2020Q1,3,7,7,7,32,1024,0.0,305930.0,0,0.0,0.0,36,327,451,7,3
3995,2020Q1,3,8,21,19,32,1024,0.0,305930.0,0,0.0,0.0,37,328,451,8,3
3996,2020Q1,3,9,73,33,32,1024,0.0,305930.0,0,0.0,0.0,38,329,451,9,3
3997,2020Q1,4,0,91,89,32,1024,0.0,585550.0,0,0.0,0.0,39,320,452,0,4
3998,2020Q1,4,1,1,1,32,1024,0.0,585550.0,0,0.0,0.0,40,321,452,1,4
3999,2020Q1,4,2,53,39,32,1024,0.0,585550.0,0,0.0,0.0,41,322,452,2,4
4000,2020Q1,4,3,13,5,32,1024,0.0,585550.0,0,0.0,0.0,42,323,452,3,4
4001,2020Q1,4,4,49,44,32,1024,0.0,585550.0,0,0.0,0.0,43,324,452,4,4
4002,2020Q1,4,5,4,3,32,1024,0.0,585550.0,0,0.0,0.0,44,325,452,5,4
4003,2020Q1,4,6,19,15,32,1024,0.0,585550.0,0,0.0,0.0,45,326,452,6,4
4004,2020Q1,4,7,6,6,32,1024,0.0,585550.0,0,0.0,0.0,46,327,452,7,4
4005,2020Q1,4,8,60,59,32,1024,0.0,585550.0,0,0.0,0.0,47,328,452,8,4
4006,2020Q1,4,9,69,43,32,1024,0.0,585550.0,0,0.0,0.0,48,329,452,9,4
4007,2020Q1,5,0,62,59,32,1024,0.0,320860.0,0,0.0,0.0,49,320,453,0,5
4008,2020Q1,5,1,4,3,32,1024,0.0,320860.0,0,0.0,0.0,50,321,453,1,5
4009,2020Q1,5,2,33,18,32,1024,0.0,320860.0,0,0.0,0.0,51,322,453,2,5
4010,2020Q1,5,3,10,9,32,1024,0.0,320860.0,0,0.0,0.0,52,323,453,3,5
4011,2020Q1,5,4,25,25,32,1024,0.0,320860.0,0,0.0,0.0,53,324,453,4,5
4012,2020Q1,5,5,11,11,32,1024,0.0,320860.0,0,0.0,0.0,54,325,453,5,5
4013,2020Q1,5,6,7,5,32,1024,0.0,320860.0,0,0.0,0.0,55,326,453,6,5
4014,2020Q1,5,8,25,20,32,1024,0.0,320860.0,0,0.0,0.0,57,328,453,8,5
4015,2020Q1,5,9,37,13,32,1024,0.0,320860.0,0,0.0,0.0,58,329,453,9,5
4016,2020Q1,6,0,197,187,32,1024,0.0,912490.0,0,0.0,0.0,59,320,454,0,6
4017,2020Q1,6,1,5,3,32,1024,0.0,912490.0,0,0.0,0.0,60,321,454,1,6
4018,2020Q1,6,2,103,65,32,1024,0.0,912490.0,0,0.0,0.0,61,322,454,2,6
4019,2020Q1,6,3,27,25,32,1024,0.0,912490.0,0,0.0,0.0,62,323,454,3,6
4020,2020Q1,6,4,54,49,32,1024,0.0,912490.0,0,0.0,0.0,63,324,454,4,6
4021,2020Q1,6,5,5,3,32,1024,0.0,912490.0,0,0.0,0.0,64,325,454,5,6
4022,2020Q1,6,6,22,22,32,1024,0.0,912490.0,0,0.0,0.0,65,326,454,6,6
4023,2020Q1,6,7,4,3,32,1024,0.0,912490.0,0,0.0,0.0,66,327,454,7,6
4024,2020Q1,6,8,80,77,32,1024,0.0,912490.0,0,0.0,0.0,67,328,454,8,6
4025,2020Q1,6,9,108,71,32,1024,0.0,912490.0,0,0.0,0.0,68,329,454,9,6
4026,2020Q1,7,2,2,1,32,1024,0.0,22400.0,0,0.0,0.0,70,322,455,2,7
4027,2020Q1,7,4,1,1,32,1024,0.0,22400.0,0,0.0,0.0,129,324,455,4,7
4028,2020Q1,7,7,1,1,32,1024,0.0,22400.0,0,0.0,0.0,132,327,455,7,7
4029,2020Q1,7,9,3,2,32,1024,0.0,22400.0,0,0.0,0.0,72,329,455,9,7
4030,2020Q1,8,0,1,1,32,1024,0.0,22870.0,0,0.0,0.0,73,320,456,0,8
4031,2020Q1,8,2,1,1,32,1024,0.0,22870.0,0,0.0,0.0,74,322,456,2,8
4032,2020Q1,8,4,1,1,32,1024,0.0,22870.0,0,0.0,0.0,75,324,456,4,8
4033,2020Q1,8,5,1,1,32,1024,0.0,22870.0,0,0.0,0.0,76,325,456,5,8
4034,2020Q1,8,7,1,1,32,1024,0.0,22870.0,0,0.0,0.0,126,327,456,7,8
4035,2020Q1,8,8,1,1,32,1024,0.0,22870.0,0,0.0,0.0,78,328,456,8,8
4036,2020Q1,8,9,4,3,32,1024,0.0,22870.0,0,0.0,0.0,79,329,456,9,8
4037,2020Q1,9,2,5,3,32,1024,0.0,26500.0,0,0.0,0.0,80,322,457,2,9
4038,2020Q1,9,3,2,2,32,1024,0.0,26500.0,0,0.0,0.0,127,323,457,3,9
4039,2020Q1,9,4,4,2,32,1024,0.0,26500.0,0,0.0,0.0,81,324,457,4,9
4040,2020Q1,9,5,1,1,32,1024,0.0,26500.0,0,0.0,0.0,134,325,457,5,9
4041,2020Q1,9,6,1,1,32,1024,0.0,26500.0,0,0.0,0.0,135,326,457,6,9
4042,2020Q1,9,8,3,3,32,1024,0.0,26500.0,0,0.0,0.0,82,328,457,8,9
4043,2020Q1,9,9,3,2,32,1024,0.0,26500.0,0,0.0,0.0,83,329,457,9,9
4044,2020Q1,10,0,52,51,32,1024,0.0,374130.0,0,0.0,0.0,84,320,458,0,10
4045,2020Q1,10,1,3,2,32,1024,0.0,374130.0,0,0.0,0.0,85,321,458,1,10
4046,2020Q1,10,2,41,39,32,1024,0.0,374130.0,0,0.0,0.0,86,322,458,2,10
4047,2020Q1,10,3,8,8,32,1024,0.0,374130.0,0,0.0,0.0,87,323,458,3,10
4048,2020Q1,10,4,44,38,32,1024,0.0,374130.0,0,0.0,0.0,88,324,458,4,10
4049,2020Q1,10,5,5,4,32,1024,0.0,374130.0,0,0.0,0.0,89,325,458,5,10
4050,2020Q1,10,6,6,5,32,1024,0.0,374130.0,0,0.0,0.0,90,326,458,6,10
4051,2020Q1,10,7,8,7,32,1024,0.0,374130.0,0,0.0,0.0,91,327,458,7,10
4052,2020Q1,10,8,8,8,32,1024,0.0,374130.0,0,0.0,0.0,92,328,458,8,10
4053,2020Q1,10,9,56,31,32,1024,0.0,374130.0,0,0.0,0.0,93,329,458,9,10
4054,2020Q1,11,0,47,44,32,1024,0.0,416550.0,0,0.0,0.0,94,320,459,0,11
4055,2020Q1,11,1,6,4,32,1024,0.0,416550.0,0,0.0,0.0,95,321,459,1,11
4056,2020Q1,11,2,46,42,32,1024,0.0,416550.0,0,0.0,0.0,96,322,459,2,11
4057,2020Q1,11,3,1,1,32,1024,0.0,416550.0,0,0.0,0.0,97,323,459,3,11
4058,2020Q1,11,4,46,43,32,1024,0.0,416550.0,0,0.0,0.0,98,324,459,4,11
4059,2020Q1,11,6,6,6,32,1024,0.0,416550.0,0,0.0,0.0,100,326,459,6,11
4060,2020Q1,11,7,4,4,32,1024,0.0,416550.0,0,0.0,0.0,101,327,459,7,11
4061,2020Q1,11,8,19,19,32,1024,0.0,416550.0,0,0.0,0.0,102,328,459,8,11
4062,2020Q1,11,9,32,28,32,1024,0.0,416550.0,0,0.0,0.0,103,329,459,9,11
4063,2020Q1,12,0,308,297,32,1024,0.0,1185240.0,0,0.0,0.0,104,320,460,0,12
4064,2020Q1,12,1,11,8,32,1024,0.0,1185240.0,0,0.0,0.0,105,321,460,1,12
4065,2020Q1,12,2,150,103,32,1024,0.0,1185240.0,0,0.0,0.0,106,322,460,2,12
4066,2020Q1,12,3,52,41,32,1024,0.0,1185240.0,0,0.0,0.0,107,323,460,3,12
4067,2020Q1,12,4,133,111,32,1024,0.0,1185240.0,0,0.0,0.0,108,324,460,4,12
4068,2020Q1,12,5,52,50,32,1024,0.0,1185240.0,0,0.0,0.0,109,325,460,5,12
4069,2020Q1,12,6,44,44,32,1024,0.0,1185240.0,0,0.0,0.0,110,326,460,6,12
4070,2020Q1,12,7,14,14,32,1024,0.0,1185240.0,0,0.0,0.0,111,327,460,7,12
4071,2020Q1,12,8,119,95,32,1024,0.0,1185240.0,0,0.0,0.0,112,328,460,8,12
4072,2020Q1,12,9,179,91,32,1024,0.0,1185240.0,0,0.0,0.0,113,329,460,9,12
4073,2020Q1,13,0,63,63,32,1024,0.0,661960.0,0,0.0,0.0,114,320,461,0,13
4074,2020Q1,13,1,6,5,32,1024,0.0,661960.0,0,0.0,0.0,115,321,461,1,13
4075,2020Q1,13,2,69,67,32,1024,0.0,661960.0,0,0.0,0.0,116,322,461,2,13
4076,2020Q1,13,3,16,15,32,1024,0.0,661960.0,0,0.0,0.0,117,323,461,3,13
4077,2020Q1,13,4,48,48,32,1024,0.0,661960.0,0,0.0,0.0,118,324,461,4,13
4078,2020Q1,13,5,9,9,32,1024,0.0,661960.0,0,0.0,0.0,119,325,461,5,13
4079,2020Q1,13,6,16,16,32,1024,0.0,661960.0,0,0.0,0.0,120,326,461,6,13
4080,2020Q1,13,7,12,12,32,1024,0.0,661960.0,0,0.0,0.0,121,327,461,7,13
4081,2020Q1,13,8,57,54,32,1024,0.0,661960.0,0,0.0,0.0,122,328,461,8,13
4082,2020Q1,13,9,59,55,32,1024,0.0,661960.0,0,0.0,0.0,123,329,461,9,13
4083,2020Q2,0,0,40,35,33,1089,1.0,367990.0,1,1.0,0.0,0,330,462,10,14
4084,2020Q2,0,1,2,2,33,1089,1.0,367990.0,1,1.0,0.0,1,331,462,11,14
4085,2020Q2,0,2,24,20,33,1089,1.0,367990.0,1,1.0,0.0,2,332,462,12,14
4086,2020Q2,0,3,7,7,33,1089,1.0,367990.0,1,1.0,0.0,3,333,462,13,14
4087,2020Q2,0,4,42,42,33,1089,1.0,367990.0,1,1.0,0.0,4,334,462,14,14
4088,2020Q2,0,5,6,6,33,1089,1.0,367990.0,1,1.0,0.0,5,335,462,15,14
4089,2020Q2,0,6,10,9,33,1089,1.0,367990.0,1,1.0,0.0,6,336,462,16,14
4090,2020Q2,0,7,7,7,33,1089,1.0,367990.0,1,1.0,0.0,7,337,462,17,14
4091,2020Q2,0,8,32,32,33,1089,1.0,367990.0,1,1.0,0.0,8,338,462,18,14
4092,2020Q2,0,9,46,45,33,1089,1.0,367990.0,1,1.0,0.0,9,339,462,19,14
4093,2020Q2,1,0,13,13,33,1089,1.0,115240.0,1,1.0,0.0,10,330,463,10,15
4094,2020Q2,1,1,1,1,33,1089,1.0,115240.0,1,1.0,0.0,11,331,463,11,15
4095,2020Q2,1,2,19,17,33,1089,1.0,115240.0,1,1.0,0.0,12,332,463,12,15
4096,2020Q2,1,3,2,1,33,1089,1.0,115240.0,1,1.0,0.0,13,333,463,13,15
4097,2020Q2,1,4,22,20,33,1089,1.0,115240.0,1,1.0,0.0,14,334,463,14,15
4098,2020Q2,1,5,1,1,33,1089,1.0,115240.0,1,1.0,0.0,15,335,463,15,15
4099,2020Q2,1,6,2,2,33,1089,1.0,115240.0,1,1.0,0.0,16,336,463,16,15
4100,2020Q2,1,7,2,2,33,1089,1.0,115240.0,1,1.0,0.0,17,337,463,17,15
4101,2020Q2,1,8,8,7,33,1089,1.0,115240.0,1,1.0,0.0,18,338,463,18,15
4102,2020Q2,1,9,15,10,33,1089,1.0,115240.0,1,1.0,0.0,19,339,463,19,15
4103,2020Q2,2,0,19,19,33,1089,1.0,148290.0,1,1.0,0.0,20,330,464,10,16
4104,2020Q2,2,1,2,2,33,1089,1.0,148290.0,1,1.0,0.0,124,331,464,11,16
4105,2020Q2,2,2,16,16,33,1089,1.0,148290.0,1,1.0,0.0,21,332,464,12,16
4106,2020Q2,2,3,5,5,33,1089,1.0,148290.0,1,1.0,0.0,22,333,464,13,16
4107,2020Q2,2,4,17,15,33,1089,1.0,148290.0,1,1.0,0.0,23,334,464,14,16
4108,2020Q2,2,5,6,6,33,1089,1.0,148290.0,1,1.0,0.0,24,335,464,15,16
4109,2020Q2,2,7,2,2,33,1089,1.0,148290.0,1,1.0,0.0,26,337,464,17,16
4110,2020Q2,2,8,15,14,33,1089,1.0,148290.0,1,1.0,0.0,27,338,464,18,16
4111,2020Q2,2,9,22,15,33,1089,1.0,148290.0,1,1.0,0.0,28,339,464,19,16
4112,2020Q2,3,0,40,38,33,1089,1.0,305930.0,1,1.0,0.0,29,330,465,10,17
4113,2020Q2,3,1,2,1,33,1089,1.0,305930.0,1,1.0,0.0,30,331,465,11,17
4114,2020Q2,3,2,24,17,33,1089,1.0,305930.0,1,1.0,0.0,31,332,465,12,17
4115,2020Q2,3,3,11,8,33,1089,1.0,305930.0,1,1.0,0.0,32,333,465,13,17
4116,2020Q2,3,4,45,36,33,1089,1.0,305930.0,1,1.0,0.0,33,334,465,14,17
4117,2020Q2,3,5,12,11,33,1089,1.0,305930.0,1,1.0,0.0,34,335,465,15,17
4118,2020Q2,3,6,17,14,33,1089,1.0,305930.0,1,1.0,0.0,35,336,465,16,17
4119,2020Q2,3,7,5,5,33,1089,1.0,305930.0,1,1.0,0.0,36,337,465,17,17
4120,2020Q2,3,8,31,29,33,1089,1.0,305930.0,1,1.0,0.0,37,338,465,18,17
4121,2020Q2,3,9,40,30,33,1089,1.0,305930.0,1,1.0,0.0,38,339,465,19,17
4122,2020Q2,4,0,87,83,33,1089,1.0,585550.0,1,1.0,0.0,39,330,466,10,18
4123,2020Q2,4,2,48,31,33,1089,1.0,585550.0,1,1.0,0.0,41,332,466,12,18
4124,2020Q2,4,3,4,3,33,1089,1.0,585550.0,1,1.0,0.0,42,333,466,13,18
4125,2020Q2,4,4,45,38,33,1089,1.0,585550.0,1,1.0,0.0,43,334,466,14,18
4126,2020Q2,4,5,6,4,33,1089,1.0,585550.0,1,1.0,0.0,44,335,466,15,18
4127,2020Q2,4,6,11,9,33,1089,1.0,585550.0,1,1.0,0.0,45,336,466,16,18
4128,2020Q2,4,7,3,3,33,1089,1.0,585550.0,1,1.0,0.0,46,337,466,17,18
4129,2020Q2,4,8,53,52,33,1089,1.0,585550.0,1,1.0,0.0,47,338,466,18,18
4130,2020Q2,4,9,64,40,33,1089,1.0,585550.0,1,1.0,0.0,48,339,466,19,18
4131,2020Q2,5,0,42,37,33,1089,1.0,320860.0,1,1.0,0.0,49,330,467,10,19
4132,2020Q2,5,1,2,2,33,1089,1.0,320860.0,1,1.0,0.0,50,331,467,11,19
4133,2020Q2,5,2,29,19,33,1089,1.0,320860.0,1,1.0,0.0,51,332,467,12,19
4134,2020Q2,5,4,40,39,33,1089,1.0,320860.0,1,1.0,0.0,53,334,467,14,19
4135,2020Q2,5,5,15,13,33,1089,1.0,320860.0,1,1.0,0.0,54,335,467,15,19
4136,2020Q2,5,6,7,6,33,1089,1.0,320860.0,1,1.0,0.0,55,336,467,16,19
4137,2020Q2,5,7,4,4,33,1089,1.0,320860.0,1,1.0,0.0,56,337,467,17,19
4138,2020Q2,5,8,20,18,33,1089,1.0,320860.0,1,1.0,0.0,57,338,467,18,19
4139,2020Q2,5,9,48,14,33,1089,1.0,320860.0,1,1.0,0.0,58,339,467,19,19
4140,2020Q2,6,0,132,130,33,1089,1.0,912490.0,1,1.0,0.0,59,330,468,10,20
4141,2020Q2,6,1,5,3,33,1089,1.0,912490.0,1,1.0,0.0,60,331,468,11,20
4142,2020Q2,6,2,83,71,33,1089,1.0,912490.0,1,1.0,0.0,61,332,468,12,20
4143,2020Q2,6,3,24,21,33,1089,1.0,912490.0,1,1.0,0.0,62,333,468,13,20
4144,2020Q2,6,4,41,38,33,1089,1.0,912490.0,1,1.0,0.0,63,334,468,14,20
4145,2020Q2,6,5,13,13,33,1089,1.0,912490.0,1,1.0,0.0,64,335,468,15,20
4146,2020Q2,6,6,13,13,33,1089,1.0,912490.0,1,1.0,0.0,65,336,468,16,20
4147,2020Q2,6,7,10,10,33,1089,1.0,912490.0,1,1.0,0.0,66,337,468,17,20
4148,2020Q2,6,8,63,61,33,1089,1.0,912490.0,1,1.0,0.0,67,338,468,18,20
4149,2020Q2,6,9,100,54,33,1089,1.0,912490.0,1,1.0,0.0,68,339,468,19,20
4150,2020Q2,7,2,1,0,33,1089,1.0,22400.0,1,1.0,0.0,70,332,469,12,21
4151,2020Q2,7,6,1,1,33,1089,1.0,22400.0,1,1.0,0.0,131,336,469,16,21
